"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"",-0.0120121708226406,-0.0121488524946633,-0.0102145204853935,-0.0190631690983811,-0.016107040414793,-0.00923351265010089,-0.0127400558020378,-0.0129961700005165,-0.0134805883723438,-0.0103843539698101,-0.00935511671069554,-0.00451051383811452,-0.0169532302569317,-0.0158522793395158,-0.0181055874866941,-0.00867636876609624,-0.00031310316170933,-0.0177922173585082,-0.00761821698120475,-0.0182709316947072,-0.0101757815230959,-0.0004879037765056,0.00107357141796788,-0.0112056324459953,-0.0126020937125347,-0.00689002510852807,-0.0102036246510251,-0.017121833870043,-0.00859798123771025,-0.00111455935237795,-0.0167562930405474,-0.00318257642575675,-0.00602305006261626,-0.0129698488900196,-0.00361251748896656,-0.0156809164496992,-0.00922802622869005,0.010112982470041,-0.012630640698861,-0.00570136425960494,-0.00412662679426221,-0.0143146700186902,-0.00781978160195604,-0.00333864391642788,-0.00359664753615639,-0.00706293045031423,-0.0131743243394406,-0.00975439313130119,-0.01398952021436,-0.018011563451167,-0.00564413304076026,-0.00728259582683757,-0.0103282448569298,-0.00165186225520073,-0.0161013713677356,-0.00838637239785053,-0.00547068361955681,-0.0156388170728949,-0.0054835650475955,-0.0115071455005786,-0.00906109246142189,-0.0135627417784896,-0.000443487127759631,-0.0158275888106805,-0.0147618172884087,-0.00279162794962714,-0.0127981154948736,-0.0137287617877628,0.000986021782066106,-0.013979376638758,-0.0180511553015522,-0.0127319127529981,-0.0211657108399813,-0.00901019898750387,-0.0161251404869203,0.000735896510552938,-0.0108333848808456,-0.0138016982260109,-0.000293678185728802,-0.00818071325464012,0.986235886176985,-0.00334239721340118,-0.0047369119569507,-0.00780117291322691,-0.000321125574616236,-0.00843603184915522,-0.0100907218228532,-0.0160634522549432,-0.0128719259126289,-0.00159661422807288,-0.0207508121286581,-0.00944477020277365,-0.00934447254321079,-0.00106574547176179,-0.00984427373513713,-0.0100219376270487,-0.0111056091641532,-0.00641238532536463,-0.0145895290815019,-0.0077910442947946,-0.0171475217041289,-0.00939627769430514,-0.00712486203840267
"",-0.0169590085940875,-0.00723194863171623,-0.00126436895824108,-0.00861432276070571,-0.00780481357495951,-0.0128047834430766,-0.0037636615845994,-0.0139028056990314,-0.0067229761757208,-0.00776869378844469,-0.010578926516417,-0.00445086035805642,-0.01280575933389,-0.011578410882769,-0.0110218127068466,-0.0159261844187507,-0.0205378344095076,-0.00796204196041199,-0.0021266268272546,-0.0118313770412914,-0.00287510901357661,-0.00440590264498627,-0.005597778284178,-0.0194803491512844,-0.00924347437178993,-0.00523339167154127,-0.00580911412676342,-0.0027780260120065,-0.00524083296218964,-0.0076258218716396,-0.0235407477357578,-0.0107139040243276,-0.00486109247976348,-0.00800496205919702,-0.00324685918950542,-0.00808914478556965,-0.00997625911590505,0.00273344716838527,-0.00772010890949155,-0.00835287471444928,-0.0016610456089837,-0.0107648207703402,-0.00628632208360294,-0.00514105185965177,-0.0145730440279487,-0.0113336061287406,-0.012724108999278,-0.0238715942872516,0.00656843256437206,-0.00610813113328967,-0.00383533810968062,-0.00341083978311268,-0.00791480251839407,-0.00561872119191172,-0.0123129122154782,-0.00328796862939931,-0.0111678313067925,-0.0155804581506482,-0.0094304316083498,-0.0114048253862065,-0.0134719226817232,-0.0135018620085185,-0.0131961993842761,-0.0169669479471084,-0.0121288463319247,-0.00324306288262045,-0.0147138121930127,-0.0136853032780196,-0.00559052195620935,-0.0100195201749237,-0.0200624715270555,-0.00934235639509728,-0.0122568704287226,-0.0112181795424048,-0.012344334412228,-0.00279543114773845,-0.0103289181491886,-0.013468461907479,-0.00747152166530108,-0.0185735398997798,-0.00334239721340118,0.983678112294934,-0.00961303756480862,-0.0148515531077167,0.00233396265795299,-0.00627339027777567,-0.0153593700167783,-0.0113643189560307,-0.0144368681030447,-0.0108352826838942,-0.0261699710386812,-0.00559427319134866,-0.0122105436695449,-0.0156298708281921,-0.00557960258091881,-0.0141925442917533,-0.00750494230651415,-0.000560616505976822,-0.00980514687325803,-0.0154695722153175,-0.00438006340809724,-0.0188685526203196,-0.0140111287309483
"",-0.00603473583449048,-0.00415134149748277,-0.0174597578123167,-0.0183114970706439,-0.00319222738004252,-0.0138128302173183,-0.00970405777344184,-0.00747496441111278,-0.0138271895773564,-0.0148904790653513,-0.00837871303783022,-0.0177379475229431,-0.0217904656195525,-0.00472590525091782,-0.00835088886106908,-0.00439764171501904,-0.0170843414333221,-0.00515547465508762,-0.0184867538837567,-0.0134569390381929,-0.0127701076385093,-0.0203915357038991,-0.00107764656741141,-0.0161198651177058,-0.00583569617902781,-0.00544279598321835,-0.00759584689756381,-0.00985937218046461,-0.00436177074956539,-0.00325040054769005,-0.0133694389453737,-0.0158151347909875,-0.009935895378452,-0.0116188754189643,0.000798108460097622,-0.0153642429363944,-0.0191010533681817,-0.0107088841873271,-0.00944725718649798,-0.0103631089692255,-0.00866658882257459,-0.00147076983267032,-0.00778995555582615,-0.0102113898477255,-0.00433427600484507,-0.0178267568656882,-0.0146649882031445,-0.0068208004328586,-0.0178858199320336,-0.0120028289192351,-0.00323946042478659,-0.00766428933213823,-0.0122442111630484,-0.00599051153278352,-0.0143450804343124,-0.000770832538199091,-0.0184483765799872,-0.0119161883313093,-0.0129128285747345,-0.0186043841629479,-0.00945422376865013,-0.0203616909040004,-0.00327456969424587,-0.0160104287284151,-0.00146584325153181,-0.0147098261772561,-0.00571050901504153,-0.0237260250653889,-0.0014260542513201,-0.0112171684834144,-0.00814475406058226,-0.00607019673766899,-0.017803373612684,-0.0191997774486891,-0.0176960903172066,-0.000727770858620263,0.00261778852448534,0.00266185372479556,-0.00910919586067028,-0.00752595479759087,-0.0047369119569507,-0.00961303756480862,1.0086596354438,-0.0111539320244235,0.00922064710547578,-0.014772328942295,-0.0160964891097427,-0.00545846422487575,-0.0100041007523601,-0.00354419538046507,-0.0153387705106635,-0.00562211785633453,-0.000603494835881559,-0.00347830075600652,-0.0118684643217147,-0.00191017149710374,-0.0125603061569031,-0.00597190357363976,-0.0116742934817823,-0.0202777914212579,-0.00592039017644863,-0.0160153878422222,-0.0050403099461217
"",-0.00861475109399397,-0.0130540584076713,-0.00501025465017303,-0.0132872041194205,-0.0147662952801645,-0.0147929906965345,-0.0143030473187625,0.00222717708845099,-0.0157921557733104,-0.0117628456094987,0.000113427712060734,-0.0131671466344437,-0.00553958153905978,-0.00491790761379483,-0.00277842151127974,-0.00894188412353013,-0.0127776493899081,-0.00480493295859774,-0.0155414280843963,-0.00915259591728872,0.00237309149629057,-0.00769711667373333,-0.0164861004560221,-0.0112356711519137,-0.00671236073932832,-0.0116782083915591,-0.0126418692293679,-0.0128125344832702,-0.0124115811019763,-0.0100472918901146,-0.0187082201164182,-0.000870595834154199,-0.00893398743775328,-0.0108059006849629,-0.00869501564157809,-0.0101384522181469,-0.012134851653137,-0.00277857438604859,-0.0178091788444469,-0.00271412572698215,-0.00970807859208896,-0.00907366183417803,-0.0165976922724151,-0.0133679698658978,-0.0156808576839556,-0.0090613159190675,0.000302683983004042,-0.018471151004193,-0.011021499118286,-0.0114322874514047,0.00354038079340782,0.0034671080685971,0.000602901730288897,-0.0113761306696248,-0.00752527155127922,-0.0126403081999241,-0.00969825157671894,-0.00146684419443228,-0.0120294060806861,0.0100149192263216,-0.0115870063842329,-0.00948806996100117,-0.00372428691087702,-0.0119123909721118,-0.0131428145577359,-0.0123073688996691,-0.0120015105735248,-0.00902058920583694,-0.0104418312757868,-0.00268485552068224,-0.00950949942963289,-0.00888586996843651,-0.01213365043974,-0.00264911023823074,-0.0025330494506376,-0.00189938344458106,-0.0130916375711778,-0.00493383511955496,-0.0263756579518697,-0.0159958146681508,-0.00780117291322691,-0.0148515531077167,-0.0111539320244235,0.986044960548232,-0.00923928595226927,-0.00896369882320214,-0.0182715570300721,-0.0106365881876074,-0.0177765060894824,-0.00280270311034363,-0.0152693942658124,-0.0100874967238445,-0.0201119416966827,-0.019144272637139,-0.0121756449929613,-0.006361964942025,-0.0127275781696905,-0.0117822856568699,-0.0212895271839876,-0.0125522095293825,-0.00466596196603666,-0.0111109615416292,-0.00212466816286513
"",-0.0101417708063707,-0.00979747949277471,-0.0101369495082311,-0.0200425822470899,-0.000888201823627852,-0.00433581713348679,-0.00743817594975123,-0.00659696918878817,-0.00724905918250123,-0.011874851556973,-0.0158919409116738,-0.0172650987160561,-0.0208840489911583,-0.00923531809759496,-0.0218969572678148,-0.00690218937771135,-0.0101304064650133,-0.00245986283901849,-0.0078544754756473,-0.0225157639082791,-0.0117159414912614,-0.00328619722439633,0.0068064162082236,-0.0235051095035651,-0.00157931623950746,-0.0146067133225478,-0.00701894396805229,-0.00736347355668497,0.00104083773422533,0.000364880245466355,-0.0153729247229804,-0.0114732703221324,-0.00563926550145576,-0.0147500922089869,-0.00642471465024211,-0.0196622979655598,-0.00932072974712801,-0.00795070462361322,-0.00590318121364354,-0.0141023741916171,-0.00418217087341452,-0.00402339137665146,-0.00613223993851422,-0.00657701296707627,0.0070014685065042,-0.00590392015367022,-0.0156603323531968,-0.0171091710413752,-0.0104324865742022,-0.0132383213392193,-0.00960285145062746,-0.00749648869343701,-0.00856899927883928,-0.0071042483365596,-0.0210941537955664,-0.0116057227453123,-0.00826832192764142,-0.0162700358662284,-0.00962389361076581,-0.00968216587102704,-0.0176036363216448,-0.0213427608376316,-0.0160907641942567,-0.0143231232825585,-0.00925553753266187,-0.00547692004749579,-0.0174270089338101,-0.0206202000688204,-0.00637706731659878,-0.0136123634122829,-0.00936774524362945,-0.00669704700224921,-0.00941068084826296,-0.0195139141358085,-0.00493694045137197,-0.0100769035313899,-0.00238744074999382,-0.00734361512830724,-0.00862567483932267,-0.0132413782991381,-0.000321125574616236,0.00233396265795299,0.00922064710547578,-0.00923928595226927,0.997869350335439,-0.0119986019370916,-0.0108974244730305,-0.00468060507969349,-0.0127824482170477,-0.00986028241246401,-0.0197989922143454,-0.0142566703485509,0.0086426839104626,-0.00274959604637553,-0.0111063380438115,-0.0175201404103677,-0.0122707973397233,-0.0133949375422321,-0.0164790708088692,-0.0101096817506722,-0.00345378527482057,-0.0200067677390142,-0.0028338757761056
"",-0.00785306092423763,0.00606942560853937,-0.0173976365740565,-0.00777039035451902,0.000105829588455979,-0.0186364711535115,-0.00452357727173652,-0.0100989746288152,-0.0181239364534667,-0.0158970611459848,-0.0104266025179186,-0.0125760032588082,-0.0239989700056337,-0.0124258799131091,-0.0105227899952606,-0.000941177444356938,-0.0177807759376527,0.0032005501267015,-0.00920081029808027,-0.0119409560291792,-0.0162155981258949,-0.00501372921427528,-0.00599515645481542,-0.0102917453220108,-0.0100735367331157,-0.00799390319753927,-0.0120056250623041,-0.00456621351985696,-0.0160408140796081,-0.00483317907400307,-0.00988396637341496,-0.0146546651498484,-0.014619969097338,-0.0175923703530146,-0.00120190269517069,-0.00767727822482935,-0.0058611627816572,-0.0046176194738639,-0.00453806754492797,-0.0152989590430862,-0.0123867171305566,-0.0148245594896429,-0.0137768687929606,-0.0101147391482828,-0.01572835441432,-0.00304174942161801,-0.0185156263516801,-0.0141854208278396,-0.0143166226353841,-0.0134239661723623,-0.0129146474520663,-0.0117795961315093,-0.00228616554090809,-0.0113228424358033,-0.00425470944546305,-0.0123159221253081,-0.0196488690643036,0.00195212949704284,-0.00336273209904682,-0.00248777360086315,-0.00364923947135185,-0.0101871907582931,-0.015015472203569,-0.00500403304608894,-0.00460528358864207,-0.013152900826071,-0.0120276282691288,-0.014595700432465,-0.0158012650282905,-0.00892615014810881,-0.00287540036569529,-0.00549863647135101,-0.00453478061269947,-0.00295682866042911,-0.0209839580822444,-0.00117353521079015,-0.0237624844167593,-0.0106838341458679,-0.00304697779073444,0.00802576400938208,-0.00843603184915522,-0.00627339027777567,-0.014772328942295,-0.00896369882320214,-0.0119986019370916,0.987181539063121,-0.0105076820289949,-0.00294298137169572,-0.00799945044135363,-0.00983084716360027,-0.00623424535130518,-0.0118231565336165,-0.0153030995279117,-0.00292465326561464,-0.00903782507814788,-0.00977148648518569,-0.0106192434722118,-0.011751808040879,-0.011262497556667,-0.0171526033331401,-0.0134859535126029,-0.0136188623283155,-0.00356507333816607
"",-0.0138616169214644,0.00490090021265046,-0.0137582099767588,-0.0113792381651506,-0.0163041993833379,-0.00872163544901644,-0.013487496433931,-0.00908912112512382,0.00156631693850671,0.000533156961704926,-0.00966175563424084,-0.00530225300261983,0.00255661329775846,-0.0159828633189955,-0.004201663792612,-0.0100751127840792,-0.0140134633833199,-0.00154430861245952,-0.0220560161949304,-0.0212530438154059,-0.010215877029218,-0.010334741156374,-0.0101703935253824,9.65108592803406e-05,-0.0118716535755793,-0.0176051449471285,-0.00861472028793184,-0.0133217376871258,-0.00987002251989625,-0.00371074278727516,-0.000271900533766373,-0.0121930940989226,-0.00485975341475439,-0.0121585005610573,-0.00217024690125185,-0.00654301660836263,-0.0176959664893974,-0.0135335299641093,-0.00314529030934813,-0.00903209601693045,-0.00583450532440446,-0.0103425043604027,-0.0169216875699115,-0.0183654978090641,-0.00954914158538279,-0.022447590463375,-0.0170344547791918,-0.0159304848279647,-0.0124287253764742,-0.00346286699502723,-0.0163380352992699,-0.0130385003690967,-0.0143645630363804,-0.0077595860240894,-0.00789944629938432,-0.0135342067552975,-0.017742868654267,-0.00523101343386828,-0.01171908620543,0.0020025072414384,-0.0152107911487545,-0.00514756435208525,-0.0187888250903095,-0.00340969269637948,-0.00515522286231911,3.17155815788357e-05,-0.0113772610276035,-0.0098268267857103,-0.0192582527385075,0.0029947675298889,-0.00963182894430076,-0.0154867490366429,-0.017833868319622,-0.00304535478659823,-0.0104381559290807,-0.0019068374777976,-0.00902197606508851,-0.0149463131778834,-0.000743037982592168,-0.0117002093171697,-0.0100907218228532,-0.0153593700167783,-0.0160964891097427,-0.0182715570300721,-0.0108974244730305,-0.0105076820289949,0.992118088099238,-0.00234650714584604,-0.0148454780613546,-0.0134846647291876,0.000952998830622753,-0.00767153486909544,-0.0102993609581142,0.00174806644026059,-0.0161585779964072,-0.00407317529384672,-0.0132784588866561,-0.0161691596915049,-0.00118702750511342,-0.00669880027760785,-0.00850287267768795,-0.0131752840660789,-0.00950353603969646
"",-0.00753054543721754,-0.004098934248248,-0.0194196292460006,-0.0140103549827123,-0.0172144978157123,-0.0138306817382385,-0.00682587179466529,-0.021087674407656,-0.0116197712435783,-0.00593649229192685,-0.00241094498258756,-0.00865620815486163,-0.00655110782656913,-0.0141979991488157,-0.00118033481256141,-0.0107485952420328,-0.0138312577767952,-0.00523725104035278,-0.0145673566573851,-0.00676938882821285,-0.00696940912350189,0.00058947088693068,0.00142461048248822,-0.00915224086996613,-0.0128631299493266,-0.00769225277628355,-0.0151849443772157,-0.0185543983497728,-0.00655953481261856,-0.00807321929215503,-0.00444017648624795,-0.012081872772537,-0.0193363382509396,-0.00896224269000005,-0.0117882683434887,-0.0139583326214945,-0.0127819033812681,-0.0115592912927109,-0.00739453399001981,-0.0116402439051714,-0.00553874537937891,-0.0127379622827913,-0.00662745422321604,-0.012344338141206,-0.00713320368428461,0.00141361148149574,-0.0181140855991004,0.00121869691236847,-0.0205254852607403,-0.00918783748577901,-0.0194412894906721,-0.00643592564158878,-0.0193751023902679,-0.00585118344347166,-0.0131507224434802,-0.00269893209527899,-0.0214629677669064,-0.00815461008177288,0.00155501729625214,-0.0116363389109073,-0.0229521049200662,-0.0191306593833875,-0.00166850416525697,-0.0155326012888531,-0.0138249612809051,-0.00286904977795301,-0.017344783306331,-0.0102293218768495,0.00052114207578012,-0.0104775905660015,-0.0114914489457899,-0.0137482275606579,-0.00898051261003887,-0.0107733680724768,-0.0115923690199289,-0.00468068245049369,-0.00508183900582241,0.00225712009816091,0.00281509174160022,-0.00740557083993929,-0.0160634522549432,-0.0113643189560307,-0.00545846422487575,-0.0106365881876074,-0.00468060507969349,-0.00294298137169572,-0.00234650714584604,0.982469530400312,-0.0155766938370265,-0.00570211635492071,-0.0080871444529686,-0.00916221874094993,-0.00929978382813306,0.00870180899762429,-0.0181739887519224,-0.0151186223969915,-0.0152410013073997,-0.0123626763430552,-0.00625180463134038,-0.0118499078231591,-0.000230219441238505,-0.0210284687786472,-0.00847152611287707
"",-0.00532203091120748,-0.0145645535145174,-0.016275406626557,-0.00384384226835342,-0.00695233532799054,-0.0182245186372094,0.00149490151439614,-0.0166563676266812,-0.00429646917475713,-0.0135382520081342,-0.0057473807827494,-0.004494022614421,-0.00683064423633729,-0.00922524571495396,-0.0118850288302228,0.00213230220332395,-0.00669807487659612,0.00471564003385829,-0.0151087280710189,-0.00749002369133922,-0.0142289995773914,-0.00899099182929411,-0.00867067684839535,-0.018426654045032,-0.0195880549332292,-0.0112333741789722,-0.019343020865135,-0.0100568055367704,-0.0165757705141355,-0.0192786851932953,0.00131111653582429,-0.0102253343064999,-0.0153178965788746,-0.0194818389896178,-0.0108844170637239,-0.0127144333173539,-0.00772436582881878,-0.011404494637074,-0.00962944898614847,-0.0157989437092473,-0.0083676513306679,-0.00899503571088731,-0.00995141992455079,-0.00933860859683848,-0.0170982624898682,-0.00788081969457021,-0.0134621982239169,-0.00734066877163313,-0.0158556059793449,-0.0112749887706862,-0.0106365580001649,0.00673584203928216,-0.0130761728701278,-0.0134844920979106,-0.00689217269478773,-0.000483145724821309,-0.00135768642620424,-0.00327832127144175,-0.00621840338864801,-0.0184779228848444,-0.0144635709923459,-0.00141157146456616,-0.00795404441679802,-0.00311620558883175,-0.00896687375962826,-0.0227717960566655,-0.00599370792640002,-0.0120705496824478,-0.015867963182971,-0.0129208388601215,-0.0130273343120085,-0.0104615908366604,-0.00466829753514495,-0.00505155214659973,-0.00655626271223638,-0.0155376092942191,-0.00934304332655363,0.00287172237027492,-0.00673333696779419,-0.00644456217778666,-0.0128719259126289,-0.0144368681030447,-0.0100041007523601,-0.0177765060894824,-0.0127824482170477,-0.00799945044135363,-0.0148454780613546,-0.0155766938370265,0.998596057401209,-0.0148642560773483,-0.0193910813736879,7.15378983283906e-05,-0.0166688891295479,-0.00554225293182889,-0.0148296466937243,-0.00833900695812546,0.000294451170476434,-0.00960167515010675,-0.00773103345998324,-0.00171718147989424,-0.0067276817760689,-0.00189375469834297,-0.0110656620811833
"",-0.00858275477691571,-0.00974193221641988,-0.00576949761215232,-0.0117640268352881,-0.0139981817979257,-0.0205009100997165,-0.00647000647858787,-0.0162288194253832,-0.00864502336600582,-0.0116792976152443,-0.0202109421498289,-0.00244931616174582,-0.00429762696351347,0.00155958988897867,-0.00556462078668799,-0.0049447843383544,-0.00224105554501914,-0.00947518145630241,-0.00676980259637153,-0.0041796612713026,-0.00668834837627234,-0.00556521795190237,-0.0213428407452541,-0.0116810924200845,-0.00456081623007121,-0.0293266962817378,-0.0159351068086573,-0.0124661194413661,-0.00697557483751689,-0.0137144831565379,-0.0101999686394249,-0.00549336980930396,-0.00616440365902388,-0.00899597302037773,-0.00795349702194867,-0.0152374584948729,-0.0198935010332645,-0.0112227778329276,-0.000926794701837309,0.000349104911789143,-0.023078581918807,-0.00986717506702813,-0.017641725045959,-0.0176542006373184,-0.00966024403053865,-0.0140029795420564,-0.00570620247573615,-0.00746898062228103,-0.0125830329655861,-0.0140816600416586,-0.00294788795652592,-0.00458905179693498,-0.00793800348835296,-0.0122501082550875,-0.00880873072986075,-0.0100124551454545,-0.0205179652575559,-0.00641982575121859,-0.011142473458801,-0.00459562824678785,-0.0125306618467648,0.000978955817659313,-0.0140034562512543,-0.0108025410089479,-0.00801931128017924,-0.000365193200409832,-0.00666809687450191,-0.00799365490385117,-0.00873053927535217,-0.00753587754604256,-0.0125777819443854,-0.0099394260672438,-0.0100881700998479,-0.0116288551460795,-0.0219540090079065,-0.0124957390440314,-0.018683973170875,-0.0110489761317645,-0.00219420851500839,0.00128569149702932,-0.00159661422807288,-0.0108352826838942,-0.00354419538046507,-0.00280270311034363,-0.00986028241246401,-0.00983084716360027,-0.0134846647291876,-0.00570211635492071,-0.0148642560773483,0.991960146904967,-0.00367189261274796,-0.0152621922053916,-0.00514808768045433,0.000618577212044846,-0.0190734274188929,-0.00127927297798862,-0.0134327823611061,-0.0157796611049404,-0.0261440222958682,-0.0152351512534033,-0.0102413475656427,-0.00396429796200909,0.00108589704851031
"",-0.00298288210824245,-0.0127705609121265,-0.00489846925871452,-0.00828282187105158,-0.00862637494455207,-0.00929818553032955,-0.00756611421156508,-0.00724650410738693,-0.00743593540960646,-0.0173219556179434,-0.01843012977949,-0.00429196238193433,-0.00909015681045743,-0.00415261066633125,-0.0167296480800649,-0.016137687681138,-0.00516271134573964,-0.0166491107593817,-0.0178282679590982,-0.0030749583588792,-0.0110988219937514,-0.0145701803338057,-0.0121545058910876,-0.00506047803948776,-0.00736478340440414,-0.00551653289998174,-0.00697903254733437,-0.00365905747217743,-0.00286149393426219,-0.00879972075961761,-0.00932849294479345,-0.00748652024659383,-0.00926731461318847,-0.0120275840389429,-0.00852899193427784,-0.00677271701964773,-0.00789676877387721,-0.0134158870816713,-0.0191832973252564,-0.00123385794766284,-0.0133514731584055,-0.011873658152953,-0.000917627076891293,-0.0114531052981339,-0.00606100271377073,-0.00718018173422988,-0.00522295710130697,-0.0110725338312085,-0.00575890122914915,-0.00639190116555118,-0.0223428931851671,-0.0196353929995058,-0.0154603375011486,-0.0149837925159446,-0.00353123969998379,-0.0153420436702367,0.00295204064586812,-0.00626653096460968,-0.00976467875163033,-0.00726811725818916,-0.00815609851575686,-0.0101264625839152,-0.0124282639493564,-0.00963844159134874,-0.0180404993599101,-0.0132883126190841,-0.00735812238728283,-0.00547657582183276,-0.0154623618033857,-0.00938628014879021,-0.0137256911370855,-0.019991133017573,-0.00475293309703972,-0.00616552030813413,-0.0161585475592689,-0.0100174058145092,-0.0201921480233893,-0.0156754379600677,-0.00713454294522318,-0.0098217539276594,-0.0207508121286581,-0.0261699710386812,-0.0153387705106635,-0.0152693942658124,-0.0197989922143454,-0.00623424535130518,0.000952998830622753,-0.0080871444529686,-0.0193910813736879,-0.00367189261274796,1.01901072230938,-0.0029885761644746,-0.0118096679688887,-0.00628061525757446,-6.13561484577426e-06,-0.00597221952317875,-0.00411588184972485,-0.00891867380273229,-0.0145002867257878,-0.0122992190413866,-0.000486181424429044,-0.0127218969395437,-0.0100461159509665
"",-0.0129700654321306,-0.0135210936439666,-0.0169885987233824,-0.00978017851495476,-0.00436186704188694,-0.0181809875082644,-0.0060017968078767,-0.00831565586401922,-0.00197294460955873,-0.0150753657125609,-0.0112594030578137,-0.00926102453870439,-0.00146999941054474,-0.0103904506527004,-0.00925363280157087,-0.0144318921466039,-0.0187635151888399,-0.00553574813914254,-0.0158341460723549,-0.00855037447904837,-0.0113247143194605,-0.00950935850519181,-0.00983209828690701,-0.00904367519963823,-0.017713550708573,-0.00683654899515531,-0.00430780961423979,0.00428603988746604,-0.0166344909718233,-0.0147183135471319,-0.00168215354798768,-0.00678169463364172,-0.0162931096150481,-0.0156914782132716,-0.00642586400816491,-0.00857091576576363,-0.0133277786547625,-0.0128434552681274,-0.0120327358423695,-0.0128821365937103,-0.0123757185497459,-0.000498302953400963,-0.0060322601490752,-0.0200435955513495,-0.0147377857520294,-0.0127153766271713,-0.0132834455524195,-0.00415230144274402,-0.0102951729198655,-0.00139244459846565,-0.00739558782864008,-0.0105528815773918,-0.0116619856627358,-0.00583630656043089,-0.0179954098540819,-0.00689815496936554,-0.00357292442911216,-0.00547045408515854,0.000340133749018169,-0.0144879547297168,-0.0150536946058938,-0.013873539767902,-0.0173430080346562,-0.00844885651328784,-0.0179531452698866,-0.00667926875571823,-0.00189635286237869,-0.00775107150434001,-0.0075587478654307,-0.0043624837584147,-0.0233183846809508,-0.0142841841906991,-0.00829480273391731,-0.00427531455384526,-0.0060350117692649,-0.00410726822094424,-0.0157767731565779,-0.0111171356576589,-0.0140772817845054,-0.0130980464331706,-0.00944477020277365,-0.00559427319134866,-0.00562211785633453,-0.0100874967238445,-0.0142566703485509,-0.0118231565336165,-0.00767153486909544,-0.00916221874094993,7.15378983283906e-05,-0.0152621922053916,-0.0029885761644746,0.983142614964875,-0.00597285143799199,-0.0132601205472412,-0.00255789564777704,-0.00325122593787491,-0.014727676078056,-0.00777015620741766,-0.00416775475384121,-0.00618530117690917,-0.0156090803277344,-0.00764013742873531,-0.00171206157150128
"",-0.00640689907416579,-0.0230595699702635,-0.0122740071019642,-0.00491111867849993,-0.0136437349660034,-0.00571499775254954,-0.0162142886021115,-0.0111356546268773,-0.00798881739714316,0.000332832142231091,-0.0110446173098181,-0.00325131076340052,-0.0130618072381447,-0.00994503047586441,-0.0235737308808958,-0.0150651575086881,-0.00411301800544107,-0.00975168140792555,-0.0129304490814225,-0.00806416179840234,-0.0106977025126912,-0.00932958620201911,-0.011323613569085,-0.0116648391283483,-0.0142523660176083,-0.00322550231027467,-0.00947054819145635,-0.00396712594085983,-0.0084873353041353,-0.00640868868452216,-0.00315691734478294,-0.0120070396377891,-0.0107857874455302,-0.00655619034938854,-0.0101155847743329,-0.0153079314778793,-0.0155729924587108,-0.00806194586312842,-0.00553407245415889,-0.0122387350841534,-0.00724261834898556,-0.0124761419883161,-0.0144882177550256,-0.014618617012337,-0.00305354903203876,-0.010274231377631,-0.00845053616156226,-0.00567759017962258,0.00651133802492414,-0.0143940720487746,-0.00631264945151759,-0.000767254167254761,-0.0163703302870328,-0.0118751866810328,-0.013753634511185,-0.00682627599625271,-0.0067467677346814,-0.0144612594594519,-0.0162387976074557,-0.0111650184857352,-0.00594739438631417,-0.0102967071890526,-0.00405782059753063,-0.0143486448830507,-0.010240320935219,-0.00153111995558381,-0.00517772134002646,-0.00594183908020402,-0.00039641594147511,-0.0226681197628496,-0.0113205377461686,-0.00596159345826316,-0.0183801555156604,-0.0147426690598954,-0.0230353505675074,-0.0139892053731775,-0.00631190497580091,-0.0113224873321187,-0.0179287136745319,-0.00699427646124391,-0.00934447254321079,-0.0122105436695449,-0.000603494835881559,-0.0201119416966827,0.0086426839104626,-0.0153030995279117,-0.0102993609581142,-0.00929978382813306,-0.0166688891295479,-0.00514808768045433,-0.0118096679688887,-0.00597285143799199,0.997495295001069,-0.00715645554696294,-0.00934970146801723,-0.0071565734047754,-0.00570053369207319,-0.00599139346642503,-0.0036382314543873,-0.012928590935908,-0.0149569547320793,-0.0134030088399687,-0.0098282083504798
